,Timestamp,person,department,role,part,purpose,Please upload the STL file of the part you are printing,MaterialOne,MaterialTwo,AmountOne,AmountTwo,time,Cost,printer,machine
94,14,Faculty,Other - College of Engineering,Research,Cylinders as molds for ceramic constructions,interdisciplinary practice,"https://drive.google.com/open?id=130vzI_xsrvNeCuKwrXYsZWGT_HHq11th, https://drive.google.com/open?id=1cZ4_XS9c8wLNuGArfLMBQPdGIjaaWmPJ, https://drive.google.com/open?id=1sNlKX4Rrg1kkgnMn_xtCI8wEfNCxR9Le, https://drive.google.com/open?id=1erc_ljEpXLRq3L00ncT99ll_Z6wdwsIU",White,None,85.15,0.0,8:06:00,12.77,ChivalrousPup,Form 2 - Preform
95,14,Faculty,Other - College of Engineering,Research,"Part 2 of the first set, total of 8","Molds for ceramic castings, part 2 of 2","https://drive.google.com/open?id=18sWMAxjvhxYU02BXqh6yD_5fXVHTi2bR, https://drive.google.com/open?id=1WwzDOaIteyxXkZfK10icknx5tU9yHRB4, https://drive.google.com/open?id=1xkCd7ecTjFnmzYV4nl0JGp84y0v5tTtD, https://drive.google.com/open?id=1jKIej2ST_ePhc3rlBXqhSCq0FIhdQmsY",Clear,None,97.85,0.0,8:36:00,14.68,DapperWren,Form 2 - Preform
96,16,Student,Biomedical,Personal,Casing for a medical device project,To house an electronic circuit,"https://drive.google.com/open?id=1DjvLcdwMnXBbnSPGkX0lnQOrMLqxphWt, https://drive.google.com/open?id=1_ugMTXC_NvgMadEq5mKDVvXs1JDxX4pO, https://drive.google.com/open?id=1bksG2epi70_RK-GVYpqcrC8OXD6FJlhx",Tough,None,52.59,0.0,6:33:00,9.47,AwesomeEmu (Form 2),Form 2 - Preform
97,16,Student,Mechanical,Class Project,Tubes for energy harvesting using a coil and a magnet,Senior design project - Kinetic Energy Recovery Shoes,"https://drive.google.com/open?id=1O-kXmG9xAIjHYx8rXPKeBbBM9xsA5_wt, https://drive.google.com/open?id=1_osFMkUeclKkrGJ1hDI6zz4WjonWa3sr",Durable,None,19.37,0.0,2:45:00,3.49,CarefulShaglet,Form 2 - Preform
98,17,Student,Mechanical,Research,It is an aneurysm model. ,A personal project to help a graduate student. ,https://drive.google.com/open?id=1ZtkAXKq0f2ux8iPdOjhjpO0lyh7AbyNV,PVA,None,89.0,0.0,16:43:00,11.57,Cassowary,Ultimaker - Cura
99,18,Student,Mechanical,Research,It is an aneurysm model. ,A project for a graduate student.,https://drive.google.com/open?id=1Ap7aG_gIL_uG_tztQWSzJVF8FpL5xYwu,PVA,None,15.0,0.0,3:04:00,1.95,Ornimegalonyx,Ultimaker - Cura
100,18,Student,Mechanical,Personal,It is an aneurysm model ,For graduate project. ,https://drive.google.com/open?id=1rtJNcS0Zg_At6i6i3JQawe8PCLwsuU2m,Flexible,None,29.02,0.0,8:15:00,5.8,CuddlyTurtle,Form 2 - Preform
101,18,Student,Other - College of Engineering,Class Project,Compact for CO2 gas cartridge ,Class INTERENG 170-004 Prelim.,https://drive.google.com/open?id=1l5OuhmmCZLTPp2Krz99KcSeI03oNnyu5,PLA,PVA,47.0,27.0,9:12:00,6.61,Rockhopper,Ultimaker - Cura
102,10,Student,Mechanical,Class Project,ME 231 Graphics Geneva Gear parts ,ME 231- intro to engineering graphics ,"https://drive.google.com/open?id=1joMgILRbPsYwGCUPYsUoDrFqsF-GdlHw, https://drive.google.com/open?id=1smjvSc-34qI8z3brJ8X8P_Xw2DFnQtSd, https://drive.google.com/open?id=1Y9__s3EVQlPvWVo96tUcKtpdFmKmfgIt",PLA,None,47.0,0.0,4:54:00,3.1,Great Auk,Ultimaker - Cura
103,10,Student,Mechanical,Class Project,"We had to model this in class as part of our lab, it is a Geneva gear",ME 231 Lab team project,"https://drive.google.com/open?id=1J57NugAu3DPukhq0FGsZ1mCSe0LDzgj5, https://drive.google.com/open?id=1ncfenXEUElSP23DIZT6_kySEG2TKahaw, https://drive.google.com/open?id=19rBS1_JqSEd7X5GnkR6jrtBaTvtUCpj1",PLA,None,32.0,0.0,4:27:00,2.11,Penguin,Ultimaker - Cura
104,12,Student,Other - College of Engineering,Class Project,It is a Geneva Gear ,"It is for ME 23, Introduction to Engineering Graphic","https://drive.google.com/open?id=1faxZ77olDJVC8Q0zJ-kMCC9UdFVhOM2i, https://drive.google.com/open?id=1J5detKmwl3zpEQr3mLjqohJmHoTQF7R8, https://drive.google.com/open?id=1jWYsWNIgiiYuTNeyiRNWgCtaGCwy8JGF",PLA,None,24.0,0.0,3:17:00,1.58,Dodo,Ultimaker - Cura
105,12,Staff,ECE,Student Org.,Cooling Mounting for Wisconsin Racing,Indication for cooling hardware,"https://drive.google.com/open?id=1mbNYU2vdXL2iqgPS-5C6b6UEaj_TQ3Io, https://drive.google.com/open?id=1NIjaqQxHOEH_aBK7_MAfi-XOGLkZ9b0e, https://drive.google.com/open?id=1fgTWfmTAHo8riRkvoMf5BpeNYC4KT5g2, https://drive.google.com/open?id=15vep70ezVGHr8llEzXJSmdHq8Si0mVWg",Tough,None,17.72,0.0,8:00:00,3.19,BrainyMouse,Form 2 - Preform
106,13,Student,Mechanical,Class Project,key chain project for class,interegr 170 project,https://drive.google.com/open?id=1E0-dJyApLDsUStsBlHsZL-aEvinRwuHG,PLA,None,3.0,0.0,0:29:00,0.2,Kakapo,Ultimaker - Cura
107,13,Student,Other - College of Engineering,Class Project,makerspace logo keychain,interegr 170 project,https://drive.google.com/open?id=1IQ_iTRlZCoVhaSmU8WadpZOSsLIHq5r2,PLA,None,3.0,0.0,0:29:00,0.2,Yellow-Bellied-Sapsucker,Ultimaker - Cura
108,13,Student,Other - College of Engineering,Class Project,Makerspace keychain project,For INterEGR 170 class,https://drive.google.com/open?id=1MEsRtqvtl025jK54wI7Bcpn7P1dNpswT,PLA,None,3.0,0.0,0:29:00,0.2,Dodo,Ultimaker - Cura
109,13,Student,Mechanical,Class Project,Makerspace Symbol Keychain ,InterEgr 170 class assignment,https://drive.google.com/open?id=14fo-Ex4kxQ37kWV89g089KwjxRLN5ZH5,PLA,None,6.0,0.0,1:28:00,0.4,Ornimegalonyx,Ultimaker - Cura
110,13,Student,Mechanical,Class Project,Geneva Drive                  ,ME 231                  ,"https://drive.google.com/open?id=1SsrAcxRu_rT548tNjf1v3sfULU4Gs2jw, https://drive.google.com/open?id=1lYUf2TGuxrKUVry6KNLNEPlcqstTxjj_, https://drive.google.com/open?id=1YgaGjYlmPtep3JwGR6F59SgW9IDZVdLU",PLA,None,19.0,0.0,4:01:00,1.25,Kakapo,Ultimaker - Cura
111,14,Student,Mechanical,Class Project,project for ME 231 class,project for ME 231 class,https://drive.google.com/open?id=1oiQHEqPbpVukZOdewOK09TtClfOPyvZi,PLA,None,36.0,0.0,7:40:00,2.38,Rockhopper,Ultimaker - Cura
112,14,Student,Other - College of Engineering,Class Project,Makerspace keychain  ,class assignment     ,https://drive.google.com/open?id=1pXoV9yjwMSI-NlFVFMaXGTawCEO49mgg,PLA,None,2.0,0.0,0:36:00,0.13,Rockhopper,Ultimaker - Cura
113,14,Student,Mechanical,Student Org.,Print Bed Bracket    ,Transcend Competition,https://drive.google.com/open?id=1eTMeC-tsQoc8hZUHBmXdDKmHSCjmQyyT,PLA,PVA,122.0,7.0,14:16:00,8.96,Yellow-Bellied-Sapsucker,Ultimaker - Cura
114,14,Student,Mechanical,Class Project,structure of Geneva mechanism,it is a part of our class assignment,https://drive.google.com/open?id=1dpjcvaa1hXEeMRgceuYmb7qJ9lsFBfu1,PLA,None,48.0,0.0,5:28:00,3.2,Ostrich,Ultimaker - Cura
115,15,Staff,Mechanical,Class Project,"Makerspace M for David Welle, Samantha Barr, Anthony Yang",170 aaaaaaaaaaaaaaaaa,"https://drive.google.com/open?id=1kuxoYiyMMP42L8nBkLpmDoyE4JpFgnzj, https://drive.google.com/open?id=1Xrwxcbe9nbjbRJLpike-t-kH9cPxdceB",PLA,None,8.0,0.0,1:15:00,0.53,Penguin,Ultimaker - Cura
116,15,Student,Mechanical,Class Project,This is a Geneva mechanism ,It is for a class project,"https://drive.google.com/open?id=1OVh4EwMWok3LiF_fmIPPU5pc8rKr68XE, https://drive.google.com/open?id=16fs9fI7bjCMT2XqpYXqvc5uolDuQMwwy, https://drive.google.com/open?id=1ezPaxL6pyqJX6aDDpxk01SyU3uriIPK3",PLA,None,44.0,0.0,4:13:00,2.9,Rockhopper,Ultimaker - Cura
117,15,Student,Mechanical,Class Project,ME 231 assignment Geneva Mechanism,ME 231 Class project,"https://drive.google.com/open?id=1f_eCoVb4SnZ7I5jZDArQ8FG0Ky0EBYH6, https://drive.google.com/open?id=1VuBUmIfxUkWYY_IUkT2HLxriAI3qC-qT, https://drive.google.com/open?id=1NHXOQA0TTm7EPztOtMgYTvI1Dp2XVO44",Nylon,None,43.0,0.0,4:33:00,4.01,Emu (Ultimaker),Ultimaker - Cura
118,15,Student,Other - College of Engineering,Research,Custom designed node joint set pin.,Non-linear bookbinding project.,https://drive.google.com/open?id=10edyKA9UU09iy5UBD6FCPXSOaYR3ZA7Q,Durable,None,1.98,0.0,1:26:00,0.36,CarefulShaglet,Form 2 - Preform
119,16,Student,Engineering Mechanics and Aeronautics (EMA),Class Project,Geneva gear and base,ME 231 class project,"https://drive.google.com/open?id=1VpyiD2cAHa4rUZhNkeb8J_fYUxfRwkiE, https://drive.google.com/open?id=1oedCoOs5RdTEBIOkzIJdXcq5FCB4MQYg, https://drive.google.com/open?id=1hW0eKTk8dY6Jek8as82y31cVdbHTvxEu",PLA,None,38.0,0.0,3:47:00,2.51,Great Auk,Ultimaker - Cura
120,10,Student,Biomedical,Class Project,Mold for silicone medical device,Molding urinary incontinence device,https://drive.google.com/open?id=10bRdwWu8rIwV0_PrML5pa89hnJ5cC74A,Clear,None,94.0,0.0,7:55:00,14.1,DapperWren,Form 2 - Preform
121,13,Student,Engineering Mechanics and Aeronautics (EMA),Personal,This is a revised sword holder,It's going to hold ornamental swords on my wall,https://drive.google.com/open?id=10i6aT_vriG_24yY-9kFpKiN86OYqwz1D,PLA,None,28.0,0.0,5:25:00,1.85,Penguin,Ultimaker - Cura
122,14,Student,ECE,Research,Stand for sample plate. Radiation treatment.,Keep samples in place for radiation treatment,https://drive.google.com/open?id=1iGsv9q4h892dM4WVgCyNwvKYHD3sQGiS,PLA,PVA,80.0,30.0,12:51:00,9.18,Kiwi,Ultimaker - Cura
123,14,Student,Mechanical,Research,Bifurcation Model Insert,Cardiovascular Fluid Dynamics Lab Research,https://drive.google.com/open?id=1Tnyx4R4oGBt-PFrOmgu3MR1VwlyxZ1Bs,PLA,PVA,0.0,33.0,10:08:00,4.29,Weka,Ultimaker - Cura
124,15,Student,Mechanical,Class Project,This is a sample of geneva mechanism,This is for my me231 class,https://drive.google.com/open?id=1HxBWX6G3uQ3qszAY9FF3NDmFMo4aba32,PLA,None,47.0,0.0,6:48:00,3.13,Ostrich,Ultimaker - Cura
125,16,Student,Other - College of Engineering,Student Org.,Formula SAE Electric ,Busbar covers        ,"https://drive.google.com/open?id=1VGME9bDm_3obcI1jDEmzN72-WKjLJmqI, https://drive.google.com/open?id=1vpysC4CRbYbjDhBHx-dq1csGclvRCWjX, https://drive.google.com/open?id=12MrpT-kZTp9bXkdZ6vHnrU2BRYcAM1yv",Onyx,None,78.25,0.0,18:07:00,18.49,Markforged,Markforged - Eiger (https://www.eiger.io/signin)
126,13,Student,ECE,Student Org.,Scale Steering Wheel Model ,Testing to see if shift paddles will properly fit,https://drive.google.com/open?id=1oYEkD8VgjlBx21lFqrKrsdS8zx-Z2ZbL,PLA,None,90.0,0.0,8:30:00,5.94,Yellow-Bellied-Sapsucker,Ultimaker - Cura
127,13,Student,Mechanical,Student Org.,Busbar Cover for Battery,Formula SAE Electric,"https://drive.google.com/open?id=1FMdfPRN1ixgIYMm8eYEiW7rahaSOu07S, https://drive.google.com/open?id=12AWKgEo4wlUzUbILW5ra9700anjM7UCU, https://drive.google.com/open?id=165TXH_BsfW1N65mtmHC6qj7-4oTJOCOg",Onyx,None,130.67,0.0,2:00:00,30.87,Markforged,Markforged - Eiger (https://www.eiger.io/signin)
128,16,Student,Biomedical,Student Org.,Exterior casing for device,3D-Clinostat Project ,"https://drive.google.com/open?id=16Bl5cy9Gjkw-MGO-BkJm_IvEDXko1gED, https://drive.google.com/open?id=1iqodEWtpq8DsIhof6ndqssFbT-C5Hc9s",PLA,PVA,22.0,14.0,16:41:00,3.27,Kiwi,Ultimaker - Cura
129,16,Student,Engineering Physics,Class Project,Nuclear generator cooling system,Nuclear Engineering 412 (Senior Design) ,https://drive.google.com/open?id=1k5vBkSWghC44l3FBbfeoUyPlGhTQQNio,PLA,None,65.0,0.0,22:45:00,4.29,Weka,Ultimaker - Cura
130,16,Student,Biomedical,Student Org.,Outer shell for Clinostat,3D Clinostat project,https://drive.google.com/open?id=1TaV1mGaLan4s2hxCu2o3h81k_KfwfVAm,PLA,PVA,22.0,14.0,16:23:00,3.27,Kakapo,Ultimaker - Cura
131,16,Staff,Mechanical,Student Org.,This is the arduinos box ,This is for the project of 3d clinostat,"https://drive.google.com/open?id=1J250fkUblKg8kdWV-Ql1J1oWaEPbeDnV, https://drive.google.com/open?id=1Km4e7X-i5gXcEOHy2fib3p9SJVJKachs",PLA,None,120.0,0.0,11:21:00,7.92,Ornimegalonyx,Ultimaker - Cura
132,13,Staff,Biomedical,MakerSpace,Demo Part for Workshops,Dude like did i stutter read above,https://drive.google.com/open?id=1JJEmeE6NzfWzk6SfF7PazGtC2Kp5IcbH,PLA,None,49.0,0.0,5:47:00,3.23,Yellow-Bellied-Sapsucker,Ultimaker - Cura
133,14,Student,Mechanical,Personal,Automated Retrofitted Door Lock ,Unlock and lock the door from anywhere,"https://drive.google.com/open?id=1KqfUct3g8I20cIfbjLxqjs7GeMtukLLr, https://drive.google.com/open?id=1L1DXnel1Tg5T1VpOeuk-MLbOybLZP-pO, https://drive.google.com/open?id=1sGpEDPTuWnMi596jb46Og7yKp-waLoDy",PLA,None,152.0,0.0,19:42:00,10.03,Penguin,Ultimaker - Cura
134,14,Student,Other - College of Engineering,Personal,Sculpture / base for sculpture,Base for a continuous ball washing fountain *sculpture ,https://drive.google.com/open?id=1yHEbOcIXEd3fzs6tbP4CiuXGawiHBxjO,PLA,PLA,265.0,27.0,0:00:00,19.02,Dodo,Ultimaker - Cura
135,15,Staff,Biomedical,MakerSpace,Fibonacci Hammer for Sample Parts,read abov eskldjhejahvwhuo,https://drive.google.com/open?id=1zNrXAAJO9C2uIeUu9PSNSPuwzoNZzJ4k,Durable,None,122.89,0.0,23:43:00,22.89,ChivalrousPup,Form 2 - Preform
136,16,Student,Other - College of Engineering,Class Project,reactor vessel prototype,NE 412 senior design,"https://drive.google.com/open?id=1_LHeA3xsMakcIuQe4ee1Ubs5Nq-HkaAw, https://drive.google.com/open?id=1vCC3QwT8tzx0U618LFOKRlmBFIMAtbpf, https://drive.google.com/open?id=1szWqYdasWZ8rdH9ST9P5SIPSdeLyOQ5a",PLA,PVA,66.0,2.0,13:31:00,4.62,Kakapo,Ultimaker - Cura
137,16,Student,Mechanical,Class Project,Handle for automatic dish scrubber,Senior design group ,https://drive.google.com/open?id=1yY9bJEVqWgkqKgLqYe2isrHKLZHb3tno,PLA,None,130.0,0.0,10:40:00,8.58,Great Auk,Ultimaker - Cura
138,17,Student,Biological Systems Engineering,MakerSpace,two material phone case,3d printing with two materials workshop,"https://drive.google.com/open?id=18fgl_zPGjcSffzQh8saqnzimBTswp0Za, https://drive.google.com/open?id=1_XxscbMczECyUzHkoeHz-p9w7_XYeuIv",TPU,PLA,28.0,16.0,10:36:00,3.67,Cassowary,Ultimaker - Cura
139,17,Student,ECE,Other,Test Form to see if form submission is working,Test Form to see if form submission is working,https://drive.google.com/open?id=1xXktKiCUfpXJgMJ45IjbAVHeuV8e8cMK,PLA,PVA,0.0,0.0,0:00:00,0,Ornimegalonyx,Ultimaker - Cura
140,20,Staff,ECE,MakerSpace,It is Malachi with horn,For Sensor workshop demo,https://drive.google.com/open?id=1lhLeZNwzXY6vD5uyeu2P_tBNqoOM6axo,Clear,None,35.73,0.0,3:15:00,5.36,DapperWren,Form 2 - Preform
141,21,Student,Mechanical,Personal,Space Mountain Scale Model,Gift                  ,https://drive.google.com/open?id=1yOPWU1RtkXjnr3WOs5nmbPvtql_HTmi-,PLA,None,75.0,0.0,18:15:00,4.95,Rockhopper,Ultimaker - Cura
142,9,Student,Other - College of Engineering,Other,test to see if the printer form works now,test to see if the printer form works now,https://drive.google.com/open?id=12uLjXBlLXP7hbeXak5CA93N5oDIpffFf,PLA,None,0.0,0.0,0:00:00,0,Emu (Ultimaker),Ultimaker - Cura
143,13,Faculty,Other - College of Engineering,Research,rings for ceramic molding,For making ceramic castings,https://drive.google.com/open?id=11zaoxewE6KDkvO_n3b9efg8KNN5VlydT,ABS,None,57.0,0.0,5:51:00,3.8,Ostrich,Ultimaker - Cura
144,13,Student,Other - College of Engineering,Research,Set pin and post for hinge.,Non-linear bookbinding project. Design custom hinge/spin mechanism.,"https://drive.google.com/open?id=1bIDr9K64_SeqqFOR0TdKUnDFY_bBx1xm, https://drive.google.com/open?id=1RX76prNlvTDRe78kgZBKT1XXtXaZXCAO",Durable,None,19.11,0.0,2:36:00,3.44,AwesomeEmu (Form 2),Form 2 - Preform
145,13,Student,Mechanical,Personal,Game piece for a board game,Settlers of Catan board game,https://drive.google.com/open?id=1vioNDY6i0DhmrPHqLscovGpabcxIEWmI,White,None,6.09,0.0,1:57:00,0.91,ChivalrousPup,Form 2 - Preform
146,14,Student,Other - College of Engineering,Student Org.,3D Clinostat........,Insight Wisconsin.....,https://drive.google.com/open?id=186OhR43hxRAAbjiUiXpADvlGWLvmdHnr,PLA,None,10.0,0.0,2:25:00,0.66,Weka,Ultimaker - Cura
147,14,Student,Other - College of Engineering,Student Org.,3D Clinostat........,Insight Wisconsin....,https://drive.google.com/open?id=1wHj5OYpr47mFsfM2pYXs3rheFOy8XDOH,PLA,PVA,57.0,18.0,17:42:00,6.1,Penguin,Ultimaker - Cura
148,16,Student,Material Science and Engineering,Research,Pieces for an electrochemical probe,Pieces for an electrochemical probe,https://drive.google.com/open?id=1wNQsOjfJxrs9r8YSjYqx87gZKsj6r_K2,Tough,None,2.24,0.0,1:00:00,0.4,BrainyMouse,Form 2 - Preform
149,16,Student,Material Science and Engineering,Research,Parts to an electrochemical probe,Parts to an electrochemical probe,https://drive.google.com/open?id=1rsVkBxQl-ziwI8L2tBSj4yfse4sFR-hj,White,None,2.83,0.0,2:17:00,0.42,ChivalrousPup,Form 2 - Preform
150,16,Staff,Other - College of Engineering,Research,Shapes for a performance,performance architecture,"https://drive.google.com/open?id=11rno5rjUg8_qsokI3gZUD3OLjFuMotWt, https://drive.google.com/open?id=1SX-GHl3m_nQfJxGtkdhY2Rhs_4C9-h-4",PLA,PVA,106.0,13.0,20:03:00,8.69,Rockhopper,Ultimaker - Cura
151,17,Staff,Other - College of Engineering,Research,molds for ceramic sculpture,ring molds for ceramics,https://drive.google.com/open?id=1YepziIN_qDRH7Pn8nJ-33qd90LzyxzPg,ABS,None,47.0,0.0,5:11:00,3.13,Ostrich,Ultimaker - Cura
152,19,Student,ECE,Class Project,Makerspace M for inter-egr 170,My inter-egr 170 course,https://drive.google.com/open?id=15W62MG3hNue4vy1J8OkRAf-_vE0ejYc-,TPU,None,3.0,0.0,0:43:00,0.7,Cassowary,Ultimaker - Cura
153,11,Student,Mechanical,Research,fluid interface visualizor,To observe CF-H2O interface.,"https://drive.google.com/open?id=1IzKk-XW4E2R1HiXE4IpB8MAWxuhB_6L1, https://drive.google.com/open?id=14_7bWkefEbLje5jACVL-iDHijmg1X7AF, https://drive.google.com/open?id=1BI_LGSIXbMdLGZEMSQyL5Shjq1OkcvUG",Nylon,PVA,62.0,5.0,11:40:00,6.44,Emu (Ultimaker),Ultimaker - Cura
154,11,Student,Mechanical,Student Org.,Wheel Hub for a vex omni wheel,ASME design team defense robot,https://drive.google.com/open?id=1BHKGlLzzcESWXZ7-vLEaO9FEEAUYfgwG,White,None,24.7,0.0,3:00:00,3.7,AwesomeEmu (Form 2),Form 2 - Preform
155,13,Student,Other - College of Engineering,Research,Bookbinding mechanism to replace spine ,Non-linear book binding project,"https://drive.google.com/open?id=1idXr9OhtgWTPPNRkpz_k96Ncs2qX-GO1, https://drive.google.com/open?id=1Kq8pdbAS56m3pEQfq88sbVSrClDP7dCZ, https://drive.google.com/open?id=143S9X_fNNbKg9QPHA7MxUmfUd1nsG5Hj",PLA,PVA,48.0,23.0,4:25:00,6.16,Rockhopper,Ultimaker - Cura
156,13,Student,Mechanical,Student Org.,Wheel hub for a vex omni wheel,ASME design team robot,https://drive.google.com/open?id=1vpO-GK8WRBP7Ypz2YSptf4mcusYDIWuV,White,None,16.87,0.0,2:34:00,3.7,ChivalrousPup,Form 2 - Preform
157,20,Student,Other - College of Engineering,Personal,Figure for board game,For pathfinder roleplaying game,"https://drive.google.com/open?id=1fXmgVXvPYON59iEmFVofx03WOZgOnHU0, https://drive.google.com/open?id=1Z5bz_5lz1bDzz5_payZUStHetFkzj1H3, https://drive.google.com/open?id=1EdexPXL9nE1iigvzVgi4otofVcNW8f6J, https://drive.google.com/open?id=1ZuYszSbpUP2V3BIeA-gL7jD1CnHLfTtn",Clear,None,24.83,0.0,3:29:00,3.72,DapperWren,Form 2 - Preform
158,9,Student,ECE,MakerSpace,TEST FORM ...............................,TEST FORM..........................,https://drive.google.com/open?id=1vkxRJuMXTBuDTCdiN9sFkdsexem_mkSR,ABS,None,10.0,0.0,0:00:00,0,Cassowary,Ultimaker - Cura
159,11,Staff,Other - College of Engineering,Research,cube for a performance,interdisciplinary art performance,https://drive.google.com/open?id=1DVZBXH1HIt2ofbVpPQTyOQaib4kWzkgo,PLA,None,596.0,0.0,0:00:00,39.94,Yellow-Bellied-Sapsucker,Ultimaker - Cura
160,13,Student,ECE,MakerSpace,Testing automatic form creation,Testing automatic form creation,https://drive.google.com/open?id=1vdFEZcsCwgOOSfECav7Rvxb9JBdw4CVe,ABS,None,0.0,0.0,0:00:00,0,Cassowary,Ultimaker - Cura
161,13,Student,ECE,Personal,Testing automatic form generation,Testing automatic form generation,https://drive.google.com/open?id=1pq6q0VBN_mBOiJgIDTHXG6wQzvvpdeyA,ABS,None,0.0,0.0,0:00:00,0,Dodo,Ultimaker - Cura
162,14,Student,Mechanical,Class Project,hexagon                      ,Class                       ,https://drive.google.com/open?id=16wjRZ9BvNIp-m7r7y5QBkkw5kUWMJZAv,ABS,None,13.0,0.0,6:53:00,0.8,Ostrich,Ultimaker - Cura
163,14,Staff,ECE,Student Org.,Wisconsin Racing- Composites,Steering Wheel Assembly,https://drive.google.com/open?id=1oXkz8B7K3-hwutkJktljr6qkJwtLBmWz,PLA,None,68.0,0.0,7:00:00,4.49,Kiwi,Ultimaker - Cura
164,14,Staff,ECE,Student Org.,Wisconsin Racing- Composites,Electrical Packaging,https://drive.google.com/open?id=1caxAmlcoBYR_ifQu39qLsdWB19fYC1cv,PLA,None,29.0,0.0,3:00:00,1.91,Rockhopper,Ultimaker - Cura
165,15,Student,ECE,MakerSpace,test.................,test.................,https://drive.google.com/open?id=1CTRvitNEl3EHamG2CQCgbj_FNsXCcyDX,Castable,None,0.0,0.0,0:00:00,0,CuddlyTurtle,Ultimaker - Cura
166,16,Student,Mechanical,Student Org.,Cover for high voltage connections,high voltage power supply,"https://drive.google.com/open?id=1xmE4qIACPfvLxWUWWPX9hcT9dduCg1nm, https://drive.google.com/open?id=1B34f7rsVXJ_RXn4NOcN6gVazOGs1trHD",PLA,None,151.0,0.0,12:53:00,9.97,Rockhopper,Ultimaker - Cura
167,12,Student,ECE,MakerSpace,NSBE logo keychains ,Workshop put on by Charles Fatunbi,https://drive.google.com/open?id=1adYc8p-BTdiK56U298PvwGVsgkmrUH0e,PLA,None,38.0,0.0,4:24:00,2.51,Kakapo,Ultimaker - Cura
168,12,Student,ECE,MakerSpace,NSBE logo keychains ,Workshop put on by Charles Fatunbi,https://drive.google.com/open?id=16llErrjLA4lFU_dpxq_7tMp202r4Fev9,PLA,None,38.0,0.0,4:24:00,2.51,Ornimegalonyx,Ultimaker - Cura
169,13,Student,Mechanical,Class Project,Mount for pressurized air tank,3d printer prototype,"https://drive.google.com/open?id=1aNpkxixIXPT37bFtaRE1rimDT_Wc3wNa, https://drive.google.com/open?id=1kP1hMY1QlK8Jbkeddn9yKm0XleA0vKcO",PLA,PVA,67.0,7.0,9:51:00,5.33,Rockhopper,Ultimaker - Cura
170,13,Student,Mechanical,Class Project,high pressure air tank holder,3d printer prototype,https://drive.google.com/open?id=1e1N0uJAglSbRO-fxC59oeJUK-p3uJQJs,Nylon,None,97.0,0.0,12:38:00,9.05,Emu (Ultimaker),Ultimaker - Cura
171,13,Student,Mechanical,Class Project,high pressure air tank mount,3d printer prototype,https://drive.google.com/open?id=1NxJCC-khEcwq_tJeD0rDzNzhcsOE4G_p,PLA,PVA,68.0,7.0,9:52:00,5.4,Penguin,Ultimaker - Cura
172,15,Student,Engineering Physics,Research,Packed Bed Reactor component,Origins of Life Experiment,https://drive.google.com/open?id=18RDhK-mm34_nI3xpNfBCBISDxJZqxuev,Clear,None,2.97,0.0,1:10:00,0.45,DapperWren,Form 2 - Preform
